id,username,Extraversion,Neuroticism,Agreeableness,Conscientiousness,Opennes
302,A7JRDNX3WOMTR,0.523636,0.921457607,0.584795367,0.584168616,0.93207347
303,A3HTPZWRCB3OI1,0.530436468,0.933424589,0.836956229,0.668582477,0.941695479
304,AGIO6BKKS1BUP,0.228495709,0.402090592,0.627613345,0.77460467,0.694675419
305,AGIHH152G2M9Z,0.285619636,0.50261324,0.245687162,0.242405337,0.064489534
306,A22HN0VTP9TCLJ,0.600808978,0.904703833,0.716873392,0.644697017,0.959966983
307,A1HY614U3POCCO,0.228495709,0.402090592,0.627613345,0.629707672,0.848544526
308,A37ZKZP74PYAVY,0.514115346,0.904703833,0.604123858,0.564753846,0.620393781
309,A37GOM1HH4IYMP,0.285619636,0.50261324,0.600365541,0.716645871,0.577386558
310,A6F6HUKVKY8FD,0.326422442,0.574415132,0.747890541,0.77460467,0.638104712
311,A1A7VS5J7OR71D,0.228495709,0.402090592,0.19654973,0.77460467,0.694675419
312,A36EG6HJN3PY09,0.285619636,0.50261324,0.709356757,0.716645871,0.577386558
313,AUW3HCCTUOARV,0.228495709,0.402090592,0.763852365,0.77460467,0.492381143
314,A2RKI7RPP5CJMG,0.624834364,0.827833572,0.559493835,0.557259174,0.887011803
315,A3A209E00DJDYC,0.285619636,0.50261324,0.600365541,0.242405337,0.577386558
316,A15AFDBL95DA5V,0.326422442,0.574415132,0.582200338,0.581408673,0.638104712
317,A26R1W3MKYULOX,0.228495709,0.402090592,0.763852365,0.77460467,0.492381143
318,A33Z1AKRECWVTX,0.285619636,0.50261324,0.709356757,0.600728273,0.577386558
319,AS5INSPQ47TCY,0.285619636,0.50261324,0.818347973,0.242405337,0.577386558
320,A34QYREZED8OV,0.228495709,0.402090592,0.19654973,0.77460467,0.492381143
321,A1N7TI8FDNROIM,0.428429455,0.753919861,0.63999871,0.642880127,0.94646123
322,A38ZTXT2TNQ02C,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
323,A1YWBPN6CIZU7N,0.228495709,0.402090592,0.627613345,0.19392427,0.492381143
324,A2OXLM6GZX31II,0.228495709,0.402090592,0.763852365,0.19392427,0.492381143
325,A2Z7GKUQCT28U1,0.285619636,0.50261324,0.245687162,0.600728273,0.756223062
326,AI6J8LGA93JTA,0.228495709,0.402090592,0.19654973,0.77460467,0.492381143
327,A154G4OD9636NE,0.285619636,0.50261324,0.245687162,0.242405337,0.577386558
328,ACC6IAJZX882,0.228495709,0.402090592,0.900091385,0.919501668,0.492381143
329,A23OQ3DFCKFP6J,0.285619636,0.50261324,0.245687162,0.242405337,0.879318347
330,A1K788U6H8J4U3,0.228495709,0.402090592,0.627613345,0.19392427,0.492381143
331,A2VF79Z6SDBIAS,0.326422442,0.574415132,0.582200338,0.277034671,0.797254823
332,A2BXKQ33DQFFR3,0.228495709,0.402090592,0.627613345,0.77460467,0.492381143
333,A18IZ5QX2PRB3C,0.59935473,0.95658649,0.652181037,0.665338082,0.820797638
334,AJX0Q5B0QEP57,0.326422442,0.574415132,0.673026351,0.581408673,0.638104712
335,A24P8BEJ26FU01,0.616371981,0.854442509,0.548738122,0.515315306,0.290202903
336,AWM5W0MZYXF29,0.380826182,0.670150987,0.627613345,0.847053169,0.925479079
337,A33XAB3XHTKP78,0.285619636,0.50261324,0.600365541,0.832563469,0.756223062
338,APTL3KI55TM8T,0.470432342,0.827833572,0.86603163,0.593483423,0.852404077
339,AIMMIYQCNGM24,0.228495709,0.402090592,0.900091385,0.19392427,0.492381143
340,A1C2FD1DZKR4W0,0.326422442,0.574415132,0.280785328,0.678006672,0.899834228
341,A1II5KYQFLKMB8,0.470432342,0.827833572,0.6616731,0.593483423,0.852404077
342,A3A6LP5OHPWWFN,0.380826182,0.670150987,0.695732855,0.629707672,0.771609972
343,A2R6RA8FRBS608,0.580171788,0.974137002,0.519757454,0.551221799,0.508750247
344,A2MWSIZEZDDV9Z,0.326422442,0.574415132,0.763852365,0.581408673,0.638104712
345,A371SUTK8NSSCU,0.228495709,0.402090592,0.19654973,0.19392427,0.492381143
346,A3VUI1SUJKPHOA,0.228495709,0.402090592,0.19654973,0.19392427,0.540806311
347,A9T0WKKCKU4R8,0.742743564,0.50261324,0.818347973,0.716645871,0.577386558
348,A15YPJLKLZS0MK,0.481043598,0.84650651,0.642751014,0.710206004,0.868194557
349,A1KLIE6N3X38PC,0.515958053,0.907946499,0.763852365,0.658687072,0.981897752
350,A3RT17EKJ1RHFL,0.399867491,0.703658537,0.673026351,0.613608006,0.747397388
351,A2ELJZ2P32C1HQ,0.228495709,0.402090592,0.19654973,0.629707672,0.540806311
352,AIXN5G2G6V9B9,0.228495709,0.402090592,0.763852365,0.77460467,0.492381143
353,A26T99FS1D4JMI,0.326422442,0.574415132,0.280785328,0.581408673,0.638104712
354,A2FVL5781WZDOE,0.228495709,0.402090592,0.627613345,0.77460467,0.492381143
355,A2B4IFORHECQ8Y,0.228495709,0.402090592,0.19654973,0.629707672,0.492381143
356,A31G6GDQ5A6VZC,0.326422442,0.574415132,0.673026351,0.581408673,0.638104712
357,AKPYS9VSM3LNX,0.326422442,0.574415132,0.582200338,0.581408673,0.592096014
358,A5K5UQT9XAAZP,0.489633663,0.861622698,0.600365541,0.716645871,0.910092169
359,A2L7SP2QIU0BOH,0.612073628,0.868150143,0.673026351,0.650407243,0.94379683
360,A36489F4G8T4E7,0.526141436,0.925866496,0.697573923,0.78243694,0.935304095
361,A2RAV8KNJ5PF12,0.285619636,0.50261324,0.709356757,0.600728273,0.577386558
362,A1D6ZKTYL5JMD6,0.326422442,0.574415132,0.673026351,0.678006672,0.899834228
363,A3CCYAQRHUTPIQ,0.428429455,0.753919861,0.739081634,0.800949579,0.789900096
364,A1XTDBWZSMGHUO,0.285619636,0.50261324,0.245687162,0.242405337,0.577386558
365,AUFOHZG3LP4LG,0.228495709,0.402090592,0.19654973,0.19392427,0.492381143
366,A3T23SHY3PASZ3,0.326422442,0.574415132,0.582200338,0.77460467,0.638104712
367,A3NL33GFYHE72V,0.742743564,0.50261324,0.818347973,0.600728273,0.577386558
368,A3292YLTWMNLSG,0.742743564,0.731073804,0.818347973,0.716645871,0.770580683
369,A1D2TRHY0UOBOQ,0.399867491,0.703658537,0.794127703,0.613608006,0.747397388
370,A1S7XY5QNDOZXB,0.326422442,0.574415132,0.673026351,0.581408673,0.899834228
371,A2N6DNYFAJRJ2V,0.326422442,0.574415132,0.673026351,0.77460467,0.899834228
372,A16DFPRFMPA9LP,0.380826182,0.670150987,0.327582883,0.702156171,0.848544526
373,A2UR38SZPVA07I,0.51930843,0.913842255,0.559493835,0.629707672,0.733142695
374,A19HCQSC5FVOXW,0.489633663,0.861622698,0.763852365,0.716645871,0.971639812
375,A24YVJWNLBU314,0.285619636,0.50261324,0.709356757,0.242405337,0.633127776
376,A3LICQNQLHPFTE,0.357024546,0.628266551,0.569225193,0.567608959,0.683643327
377,AAJSPUPHI30EI,0.399867491,0.703658537,0.794127703,0.613608006,0.747397388
378,A24HWYHR28JJ7A,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
379,A1T7IB6NJ3KZFB,0.380826182,0.670150987,0.627613345,0.323207116,0.71906225
380,A34PAZQ73SL163,0.448830857,0.789820806,0.659053119,0.573978058,0.955069292
381,A35JR4D6FLXYRQ,0.548080924,0.964474056,0.536165235,0.572145851,0.724184563
382,A2ZXSE3R7USWJF,0.380826182,0.670150987,0.763852365,0.629707672,0.925479079
383,A3EE9BEJ6L3P0E,0.357024546,0.628266551,0.307108953,0.567608959,0.650712817
384,A2QLSXEFSG2VM3,0.228495709,0.402090592,0.19654973,0.19392427,0.540806311
385,A117JNY7EV4RFS,0.399867491,0.703658537,0.794127703,0.613608006,0.747397388
386,A1TGCU5CZF9LKA,0.610217521,0.874109983,0.714310903,0.616535218,0.890508828
387,ASJQPZSBCWSF,0.285619636,0.50261324,0.818347973,0.600728273,0.577386558
388,A1EPFTMSU2H35P,0.380826182,0.670150987,0.695732855,0.77460467,0.71906225
389,A17H55LEM0QSWF,0.415446744,0.731073804,0.763852365,0.600728273,0.770580683
390,A26MQ4YGVS5CC2,0.666519435,0.703658537,0.673026351,0.54920934,0.660482284
391,AKGOX5Y1EWDQV,0.485553382,0.854442509,0.548738122,0.698343092,0.937626641
392,AUA64NQ3X56OJ,0.326422442,0.574415132,0.763852365,0.277034671,0.899834228
393,A2XBGP1I7L3Z0M,0.614115346,0.861622698,0.791100169,0.77460467,0.880977326
394,A3HTX1NOTTWERP,0.544462432,0.95810649,0.468341153,0.462085174,0.356707735
395,A3OJ012QPTGMLR,0.228495709,0.402090592,0.763852365,0.19392427,0.492381143
396,A20QA7U3XY0ZZZ,0.785619636,0.402090592,0.900091385,0.77460467,0.492381143
397,A3DO8Q0VM43YNB,0.714159515,0.574415132,0.673026351,0.581408673,0.694675419
398,ATK1PI2HWROER,0.380826182,0.670150987,0.695732855,0.629707672,0.71906225
399,A28ZBHZ42SFBCT,0.285619636,0.50261324,0.600365541,0.716645871,0.577386558
400,AZIS76B21SD6D,0.326422442,0.574415132,0.854678378,0.678006672,0.638104712
401,A3TKDX13QLFEJH,0.228495709,0.402090592,0.627613345,0.77460467,0.492381143
402,A32I4FY0P5ZJZT,0.228495709,0.402090592,0.900091385,0.19392427,0.492381143
403,A2T5NDBNXH32R8,0.399867491,0.703658537,0.673026351,0.678006672,0.747397388
404,AXWMB2P548KLG,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
405,A2OTT4J4JLCL1G,0.399867491,0.703658537,0.612475676,0.339367472,0.865641093
406,A3T2C1DSVEOBSG,0.228495709,0.402090592,0.627613345,0.77460467,0.492381143
407,A1IGV7R562WB69,0.380826182,0.670150987,0.900091385,0.323207116,0.71906225
408,A2JOELPDZIQR7D,0.326422442,0.574415132,0.763852365,0.77460467,0.638104712
409,A3NLQ41U1Z5IQ2,0.326422442,0.574415132,0.673026351,0.581408673,0.638104712
410,A19Z4IUWA80RET,0.448830857,0.789820806,0.575213721,0.618561749,0.955069292
411,AY6GVL7ASCBMB,0.285619636,0.50261324,0.600365541,0.832563469,0.577386558
412,A1P0T3QLZGZDDN,0.357024546,0.628266551,0.724926931,0.567608959,0.738638021
413,A1ZEYFM4QE1CPJ,0.326422442,0.574415132,0.673026351,0.678006672,0.489516609
414,AN98AKVQGJAYP,0.448830857,0.789820806,0.700972817,0.573978058,0.955069292
415,A6JA9MZXUELY3,0.228495709,0.402090592,0.763852365,0.77460467,0.492381143
416,AQDGQULH4RUM3,0.428429455,0.753919861,0.788623096,0.590190309,0.789900096
417,A2X9CPIM3KQK4Q,0.228495709,0.402090592,0.900091385,0.19392427,0.492381143
418,ABN1V96521UHH,0.380826182,0.670150987,0.763852365,0.77460467,0.71906225
419,A41XHKVBWY73C,0.326422442,0.574415132,0.763852365,0.581408673,0.638104712
420,AYCRAU3M6Q6AC,0.357024546,0.628266551,0.307108953,0.650407243,0.683643327
421,A39OKUD8SO91G3,0.285619636,0.50261324,0.709356757,0.600728273,0.577386558
422,A19PPFERQ3JFDS,0.399867491,0.703658537,0.612475676,0.678006672,0.865641093
423,A2X6GEC6LCDN4S,0.517685591,0.910986498,0.737483522,0.671774543,0.922721056
424,A2NOHHYGL9A1YR,0.357024546,0.628266551,0.569225193,0.303006672,0.914488429
425,A3M1091E7F2E19,0.428429455,0.753919861,0.739081634,0.695569944,0.789900096
426,AJK5WHV1GW941,0.584232022,0.96021634,0.540915786,0.546282128,0.71332622
427,A2JTCIWD50EG4B,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
428,A2MAMLTEDRERS7,0.415446744,0.731073804,0.763852365,0.716645871,0.770580683
429,A3474ZR07UN1CJ,0.228495709,0.402090592,0.900091385,0.19392427,0.492381143
430,AGFO6RNCAAT09,0.285619636,0.50261324,0.818347973,0.600728273,0.577386558
431,A2CZPM110DW516,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
432,A3QZ81L3DIO5C1,0.357024546,0.628266551,0.569225193,0.650407243,0.683643327
433,A30FMPYUZ3745A,0.357024546,0.628266551,0.880628668,0.567608959,0.683643327
434,A1NNMD3MRRXMWN,0.742743564,0.50261324,0.600365541,0.600728273,0.879318347
435,A24FJGOH96X75A,0.285619636,0.50261324,0.709356757,0.832563469,0.577386558
436,A2PVGYO5Q57CIE,0.456991418,0.804181185,0.724926931,0.650407243,0.958451031
437,A2VKJOBZEZJ2A0,0.616371981,0.854442509,0.634783819,0.606829199,0.840446152
438,AAS5FYYS2RCMP,0.285619636,0.50261324,0.818347973,0.600728273,0.577386558
439,A1VFBYDCGS4OFK,0.380826182,0.670150987,0.763852365,0.77460467,0.71906225
440,A28IWOVR1EM0PU,0.285619636,0.50261324,0.927339189,0.716645871,0.577386558
441,A1IIUCG9TJFUWS,0.666519435,0.703658537,0.673026351,0.339367472,0.592096014
442,A13IKSGDYNBNQS,0.601865039,0.901237535,0.724926931,0.58830853,0.93646973
443,AGEZJWP6KGIUU,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
444,A38ZNHOJMXWHR2,0.326422442,0.574415132,0.673026351,0.277034671,0.797254823
445,A1GPFOP38WL30C,0.228495709,0.402090592,0.19654973,0.19392427,0.492381143
446,A2P814DGX3QD1A,0.357024546,0.628266551,0.647076062,0.650407243,0.914488429
447,A60RCG0X3EJPO,0.285619636,0.50261324,0.245687162,0.600728273,0.633127776
448,A3NM0RAYSL6PA8,0.228495709,0.402090592,0.627613345,0.629707672,0.540806311
449,A1QXDGCVJACNTD,0.326422442,0.574415132,0.280785328,0.581408673,0.797254823
450,A37OYVXR88JWQH,0.228495709,0.402090592,0.19654973,0.77460467,0.694675419
451,A335GUD1YBS31U,0.380826182,0.670150987,0.695732855,0.323207116,0.71906225
452,A3MHTLVXN6B1YB,0.228495709,0.402090592,0.763852365,0.77460467,0.492381143
453,A3EV0UPWND877H,0.357024546,0.628266551,0.647076062,0.733205528,0.826563225
454,A3UP5E3JZ961DN,0.285619636,0.50261324,0.927339189,0.600728273,0.577386558
455,AK1IRCJ6VRS8P,0.326422442,0.574415132,0.582200338,0.581408673,0.694675419
456,A2CD5GNECCDO5J,0.285619636,0.50261324,0.709356757,0.832563469,0.577386558
457,A2QWMT9F3LUSHC,0.285619636,0.50261324,0.245687162,0.832563469,0.577386558
458,A2R34OYOB8FHEV,0.228495709,0.402090592,0.900091385,0.919501668,0.492381143
459,A17PMFGCDROM78,0.228495709,0.402090592,0.763852365,0.657594663,0.492381143
460,AGOIS4LC6AY9I,0.415446744,0.731073804,0.818347973,0.600728273,0.770580683
461,A153RFYGNYJP0T,0.428429455,0.753919861,0.788623096,0.695569944,0.789900096
462,A28QMIV3V0NJYL,0.326422442,0.574415132,0.673026351,0.277034671,0.899834228
463,A2MB2UNIHYFA05,0.285619636,0.50261324,0.709356757,0.242405337,0.577386558
464,A3DL686B8JEM8A,0.50269056,0.884599303,0.695732855,0.629707672,0.925479079
465,A3D2E4UH95CNH3,0.326422442,0.574415132,0.673026351,0.581408673,0.638104712
466,A6AZD9ZHVPS5B,0.380826182,0.670150987,0.627613345,0.629707672,0.71906225
467,AWNVGGJEL9NZP,0.499834364,0.879573171,0.965249177,0.53520963,0.896156864
468,A240NZFGUFSUUZ,0.326422442,0.574415132,0.945504392,0.77460467,0.638104712
469,A1XJ2XSG4W96K8,0.448830857,0.789820806,0.742892516,0.663145441,0.820259172
470,A10872FHIJAKKD,0.285619636,0.50261324,0.245687162,0.242405337,0.577386558
471,AYCOHV27P91NM,0.439414825,0.773251139,0.809265372,0.77460467,0.806247291
472,A2UPLFKG289O33,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
473,AA8MCH50BYHSP,0.228495709,0.402090592,0.627613345,0.77460467,0.492381143
474,A31KXTOQNTWUVM,0.357024546,0.628266551,0.647076062,0.650407243,0.683643327
475,A3TGHK20ZKZFRP,0.285619636,0.50261324,0.600365541,0.716645871,0.879318347
476,A14O7UQ0IUBZ07,0.326422442,0.574415132,0.763852365,0.277034671,0.638104712
477,A268Z34QO41P8M,0.380826182,0.670150987,0.831971875,0.629707672,0.71906225
478,AP9PU72HEQ87J,0.428429455,0.753919861,0.838164558,0.642880127,0.789900096
479,A1OSKANP292N0Z,0.357024546,0.628266551,0.647076062,0.650407243,0.683643327
480,AYQP8XMHTG2YR,0.415446744,0.731073804,0.545869932,0.658687072,0.879318347
481,A1QN6PDLK4TG5O,0.285619636,0.50261324,0.600365541,0.600728273,0.577386558
482,A1QVFHPY8418HC,0.326422442,0.574415132,0.280785328,0.581408673,0.638104712
483,A25B0GGQ07WJPO,0.380826182,0.670150987,0.831971875,0.557259174,0.71906225
484,A1906QM2D6JVWC,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
485,AW53QFIBH472H,0.514115346,0.904703833,0.773248159,0.624711224,0.917408218
486,AI38KGZ68N7C1,0.228495709,0.402090592,0.627613345,0.629707672,0.848544526
487,AZKXH0J59TK11,0.614115346,0.861622698,0.682108953,0.658687072,0.910092169
488,A25DPNEBMPYU3J,0.399867491,0.703658537,0.794127703,0.613608006,0.747397388
489,A14PEZOFSJFIC0,0.228495709,0.402090592,0.19654973,0.629707672,0.694675419
490,A18EG2KTB8O87I,0.285619636,0.50261324,0.600365541,0.600728273,0.879318347
491,A1S21UVMN61AZF,0.228495709,0.402090592,0.627613345,0.77460467,0.492381143
492,A2TGFURT008O0A,0.228495709,0.402090592,0.632514595,0.919501668,0.492381143
493,A4622J2IA15MN,0.285619636,0.50261324,0.245687162,0.600728273,0.577386558
494,A315G53O5AXVB6,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
495,A27LMYOUM86WHY,0.285619636,0.50261324,0.600365541,0.600728273,0.577386558
496,A35GGICBJ0JFFT,0.399867491,0.703658537,0.794127703,0.54920934,0.747397388
497,A3NY5JFGYCD6JB,0.285619636,0.50261324,0.818347973,0.716645871,0.577386558
498,A3SCSOBPOC6Y99,0.399867491,0.703658537,0.733577027,0.742405337,0.747397388
499,A30G5HWFOLFTOI,0.357024546,0.628266551,0.880628668,0.567608959,0.683643327
500,ASOZSOUCZFT14,0.357024546,0.628266551,0.307108953,0.303006672,0.145101452
501,A3JNJMHPPR33SI,0.285619636,0.50261324,0.927339189,0.716645871,0.577386558
502,A30LQLFU8JFDPM,0.228495709,0.402090592,0.900091385,0.629707672,0.492381143
503,A35IG09XMSZRNM,0.481043598,0.84650651,0.673026351,0.742405337,0.899834228
504,A2U0DKQPZSD50Y,0.470432342,0.827833572,0.79791212,0.665931922,0.852404077
505,A2EW0I9JZ1C45U,0.439414825,0.773251139,0.627613345,0.629707672,0.643385716
506,A1EKTLUL24HDG8,0.545661395,0.96021634,0.606971069,0.616535218,0.899834228
507,A1J5J09CFPRME1,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
508,A2WH3OGCVJ47QH,0.693742338,0.628266551,0.802777799,0.567608959,0.826563225
509,AD3VJNKDVFDYG,0.415446744,0.731073804,0.763852365,0.716645871,0.94086599
510,A3IBXED14SKZ8Y,0.380826182,0.670150987,0.559493835,0.847053169,0.925479079
511,AOPSTYUL183DI,0.428429455,0.753919861,0.63999871,0.642880127,0.789900096
512,A1L9MIIBI7409N,0.380826182,0.670150987,0.763852365,0.702156171,0.71906225
513,A32Y785UUJ2GOG,0.285619636,0.50261324,0.245687162,0.600728273,0.879318347
514,A2E6KYA1K2PHSF,0.285619636,0.50261324,0.245687162,0.716645871,0.577386558
515,A1Q0UFY6YKH3V,0.357024546,0.628266551,0.569225193,0.567608959,0.650712817
516,A3K6ZF5EEO9QCD,0.228495709,0.402090592,0.763852365,0.919501668,0.492381143
517,A1D7NB8MO22VS8,0.326422442,0.574415132,0.280785328,0.678006672,0.638104712
518,AFT2WN7VQZTL9,0.285619636,0.50261324,0.245687162,0.242405337,0.577386558
519,A3HM5G9IV1FTFP,0.514115346,0.904703833,0.660498625,0.684668603,0.981190308
520,A233KZTTRORQRF,0.285619636,0.50261324,0.600365541,0.600728273,0.879318347
521,A386NVAVQV5WUO,0.415446744,0.731073804,0.654861149,0.542769474,0.879318347
522,AJNQTSR3IMW8Z,0.228495709,0.402090592,0.632514595,0.629707672,0.492381143
523,A3W4F3LD2PIC0Y,0.326422442,0.574415132,0.582200338,0.678006672,0.797254823
524,A3075RVSKC27HU,0.510035065,0.897523644,0.69320991,0.763871559,0.888436517
525,A1LTKEEWD61G6F,0.228495709,0.402090592,0.19654973,0.19392427,0.492381143
526,A1TDWQZGL6SCVV,0.357024546,0.628266551,0.880628668,0.303006672,0.683643327
527,A1AYEI2SNFPYES,0.584232022,0.96021634,0.681283262,0.634098491,0.93713583
528,A1AAS8CXKBGRMV,0.228495709,0.402090592,0.763852365,0.19392427,0.492381143
529,A1UMZ8CMS5X54H,0.326422442,0.574415132,0.763852365,0.77460467,0.638104712
530,A3CT0D7JEFPDLF,0.228495709,0.402090592,0.19654973,0.77460467,0.492381143
531,AIGYHSBQBXT5W,0.228495709,0.402090592,0.19654973,0.629707672,0.492381143
532,AWNXL1LS5DG5V,0.285619636,0.50261324,0.600365541,0.716645871,0.577386558
533,A3O90G1D7I5EGG,0.597224772,0.916530027,0.689540172,0.713133217,0.853207226
534,A1TAGN1NHM6FXJ,0.228495709,0.402090592,0.627613345,0.77460467,0.492381143
535,AELBITXGN5HXL,0.326422442,0.574415132,0.673026351,0.581408673,0.638104712
536,A1DBQURAZBR8T,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
537,A3H7DVRC2QLH6S,0.678429455,0.670150987,0.627613345,0.77460467,0.925479079
538,A2QHZPNBXICYGZ,0.742743564,0.50261324,0.818347973,0.832563469,0.577386558
539,A1Z8PG2MDCX78W,0.285619636,0.50261324,0.600365541,0.242405337,0.577386558
540,A2RIY8RC2ZH3NX,0.785619636,0.670150987,0.763852365,0.557259174,0.925479079
541,AG6TX1ZJHLMO7,0.612073628,0.868150143,0.673026351,0.678006672,0.886497158
542,A1DQERE7DI6UJE,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
543,A1JIEKHJ735566,0.456991418,0.804181185,0.763852365,0.650407243,0.958451031
544,A3K2H4VS98DWWI,0.380826182,0.670150987,0.695732855,0.557259174,0.71906225
545,A2D4ILAR89US41,0.512145555,0.901237535,0.724926931,0.712505957,0.980432332
546,A1JMQRMQ2XOYXW,0.285619636,0.50261324,0.927339189,0.600728273,0.577386558
547,A1KGNXKJ9BWK9,0.326422442,0.574415132,0.763852365,0.581408673,0.638104712
548,A14FXZST924J9Z,0.285619636,0.50261324,0.709356757,0.600728273,0.577386558
549,A17FU3TBMIDV9Z,0.285619636,0.50261324,0.709356757,0.832563469,0.577386558
550,A2LRUR0I68G5SE,0.228495709,0.402090592,0.632514595,0.77460467,0.492381143
551,A17M1HL6U2GS7M,0.618879354,0.84650651,0.612475676,0.613608006,0.831447958
552,A1KCQ1ZCSCP1KN,0.357024546,0.628266551,0.307108953,0.567608959,0.826563225
553,A1QOYWEU4UPUML,0.228495709,0.402090592,0.763852365,0.19392427,0.492381143
554,ABQ954EU93JRX,0.285619636,0.50261324,0.600365541,0.600728273,0.879318347
555,A2T90CCCPWJN6R,0.693742338,0.628266551,0.569225193,0.303006672,0.474862408
556,A1EIRI6IVYEKZT,0.399867491,0.703658537,0.612475676,0.613608006,0.934027363
557,A8QJLTDXCY3GL,0.228495709,0.402090592,0.763852365,0.919501668,0.492381143
558,A3RPXKTIUWREKD,0.415446744,0.731073804,0.709356757,0.658687072,0.770580683
559,APVQY5E1BUEKA,0.326422442,0.574415132,0.854678378,0.581408673,0.638104712
560,A2KCQ9RFEZL1CH,0.399867491,0.703658537,0.854678378,0.678006672,0.747397388
561,A19YHEBK099R7U,0.601327745,0.953232008,0.60610192,0.616997409,0.764861327
562,AUHZ4NEDBKM1X,0.485553382,0.854442509,0.720829516,0.606829199,0.874905511
563,A2NIALLM48GRVR,0.439414825,0.773251139,0.673026351,0.581408673,0.951123931
564,A1ZCV96AN7C7R0,0.476032727,0.837688734,0.747824245,0.587090908,0.966209137
565,A10CBLMJD1OQL7,0.228495709,0.402090592,0.627613345,0.19392427,0.492381143
566,A2GHQ9KX0F2G29,0.285619636,0.50261324,0.818347973,0.716645871,0.577386558
567,A2F0B2ABUWLGXD,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
568,ADMFY78ISE8N6,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
569,A2EGK0YRDF4ZZB,0.399867491,0.703658537,0.343962027,0.54920934,0.797254823
570,AO6V98HWE1X55,0.228495709,0.402090592,0.19654973,0.19392427,0.0
571,A4COPHXKAFGVS,0.228495709,0.402090592,0.763852365,0.19392427,0.492381143
572,A4PPZNQF1X2IY,0.228495709,0.402090592,0.900091385,0.77460467,0.492381143
573,A1SJ1GPWF60GU0,0.769128839,0.789820806,0.61713342,0.380922673,0.481625886
574,A2ZAEMRNIA7PV6,0.326422442,0.574415132,0.763852365,0.277034671,0.638104712
575,A1S8962OZCEV73,0.489633663,0.861622698,0.791100169,0.658687072,0.880977326
576,A2QCXAU1DR1QV,0.326422442,0.574415132,0.673026351,0.678006672,0.638104712
